claim_id,suspicious_score,is_fraud,flagged_by,review_status,review_date,reviewer,notes,risk_level,escalated
CLM104634,0.42730932803648236,0,manual,pending,2024-12-04,Cheryl Perez,Model parent large mention.,high,no
CLM104635,0.5873270553341404,0,manual,cleared,2025-05-01,Gary Morales,But town agent power game.,low,no
CLM104636,0.5111525458782227,0,audit,cleared,2024-10-08,Tyler Peterson,Black bring seek he identify.,low,yes
CLM104637,0.03200164429668695,0,audit,pending,2025-06-02,Brenda Jones,One amount apply none citizen.,high,no
CLM104638,0.49839569404191786,0,audit,pending,2025-07-07,Joseph Tyler,As cell meet agent.,medium,no
CLM104639,0.545577428207212,0,manual,pending,2024-11-13,Paul Morrison,Ball spend fast with find though feel.,high,yes
CLM104640,0.1355691245662266,0,manual,pending,2024-09-02,Thomas Mcneil,Sound your too bar only home conference.,high,yes
CLM104641,0.4764839286140503,0,manual,confirmed,2024-11-09,Christopher Figueroa,Official international possible suggest simple herself wish this.,low,no
CLM104642,0.5558745798886973,0,audit,pending,2024-09-26,Katie Martin,Safe should spend sister training.,medium,yes
CLM104643,0.5838422026058816,0,audit,pending,2024-08-20,Michelle Turner,Year today exactly bar available.,high,no
CLM104644,0.22402067871960596,0,system,confirmed,2024-07-31,Dylan Reyes,Capital bag technology culture forward.,medium,yes
CLM104645,0.2556147321342197,0,manual,pending,2025-07-03,Kristin Montgomery,Fall car civil memory sing rest product.,high,no
CLM104646,0.9986298862651629,0,manual,confirmed,2024-09-15,Shane Johnson,Home no admit.,high,yes
CLM104647,0.8525124468680042,0,manual,cleared,2025-06-13,Christine Bradford,Action north discussion really language machine election.,medium,yes
CLM104648,0.794725670301808,0,system,confirmed,2024-11-04,Joshua Ross,Notice see effort somebody happy.,high,yes
CLM104649,0.8266658678082898,0,system,cleared,2025-07-13,Cheyenne Miles,To until return cause computer kitchen he toward.,medium,no
CLM104650,0.5326184375980741,0,system,pending,2025-04-15,Dr. Maria Flynn,Organization themselves continue.,high,no
CLM104651,0.06339615764015771,0,manual,confirmed,2024-08-22,Angela Bryant,Medical heavy natural throw son design.,low,yes
CLM104652,0.2477180187060516,0,manual,pending,2024-07-29,Michael Lynn,Public return strong both as.,medium,yes
CLM104653,0.9687823224013228,0,manual,pending,2025-05-01,Samuel Foster,Best place upon mean soon experience.,low,yes
CLM104654,0.9786737203449084,0,manual,pending,2024-11-25,Melissa Anderson,Cover eat hot service education section.,high,no
CLM104655,0.932404500445365,0,manual,cleared,2024-09-10,Michael Patrick,Evidence worry involve eight central old.,low,no
CLM104656,0.7507556489911212,0,manual,cleared,2024-08-05,Donald Jackson,Small great any no sure accept mention.,low,no
CLM104657,0.6147026217178824,0,manual,pending,2025-02-09,Eric Cunningham,Find because heart quickly term.,medium,no
CLM104658,0.9490878041078902,1,audit,cleared,2025-06-15,Sarah Klein,Often number yet bed Congress.,high,yes
CLM104659,0.4186239352595982,0,audit,pending,2025-01-20,Frank Herrera,Party best should PM which while.,high,no
CLM104660,0.271402696533777,0,audit,pending,2025-04-15,Jonathan Page,Machine affect citizen able heart factor truth.,low,yes
CLM104661,0.6583794714612352,0,manual,pending,2025-07-08,Madison Taylor,Can strategy evening human court gun coach point.,low,no
CLM104662,0.6327505145788844,0,system,pending,2025-05-20,Yesenia Ballard,Executive tough office put.,medium,yes
CLM104663,0.597808769315298,0,audit,confirmed,2025-06-26,Johnny Daniels,Card store peace more.,low,no
CLM104664,0.9965181816318179,0,manual,pending,2024-08-04,April Grant,Difficult history top treatment.,high,no
CLM104665,0.3070323585359763,0,manual,confirmed,2024-12-18,Crystal Zuniga,Paper available discussion most.,medium,yes
CLM104666,0.04777586247896071,0,system,cleared,2024-09-30,Mark Robinson,Item son who customer southern pattern matter us.,high,no
CLM104667,0.7913929608637367,0,audit,cleared,2024-09-15,Antonio Bauer,Someone rise pass.,high,no
CLM104668,0.7643850798255692,0,audit,pending,2024-07-30,David Garcia,Four deep major with because.,high,no
CLM104669,0.7625043557222002,0,manual,confirmed,2025-06-11,Breanna Spears,Stop really letter son interest.,medium,no
CLM104670,0.9174853171136521,0,manual,pending,2024-12-15,Jeremy Mcdowell,Listen some official decade tough.,low,yes
CLM104671,0.4385835560508984,0,manual,pending,2025-06-22,Adrienne Lynch,Sit rock official some television article.,medium,yes
CLM104672,0.6624731535718569,0,audit,pending,2024-11-13,Tiffany Kim,Home morning whom knowledge.,low,no
CLM104673,0.055721179333160564,0,manual,confirmed,2024-10-14,Joanne Kelly,See someone chance if.,medium,yes
CLM104674,0.36710911142718894,0,manual,cleared,2025-06-22,Donald Campbell,Play clear anyone practice activity avoid up.,medium,no
CLM104675,0.3979830683295783,0,manual,cleared,2025-05-26,Elizabeth Williams,Official treat fight worker great ask high.,high,yes
CLM104676,0.3852575200267049,0,audit,cleared,2024-08-14,Kelly Davis,I star letter.,high,no
CLM104677,0.9935919266790386,1,system,pending,2025-03-17,Monica Higgins,Let when force study help piece.,medium,no
CLM104678,0.5975406556873328,0,system,confirmed,2024-09-01,Brendan Taylor,By Mrs human claim.,high,yes
CLM104679,0.0011992016246905601,0,audit,confirmed,2025-04-21,Kathleen Bowers,Protect ago threat language huge lawyer wide.,high,yes
CLM104680,0.9703372236262398,1,audit,pending,2025-03-20,Brianna Rosario,Thing we large ball road occur night participant.,medium,yes
CLM104681,0.35076366364876266,0,system,pending,2025-06-16,Courtney Rodriguez,Ever water during both price kind one.,low,no
CLM104682,0.34800904196462634,0,manual,confirmed,2024-11-02,Danielle Arnold,Less thought up really will particular.,high,no
CLM104683,0.535527382726516,0,manual,cleared,2024-08-17,Barry Morris,Wrong order room try yeah third above.,high,yes
CLM104684,0.5185747891895609,0,system,cleared,2025-03-27,Christopher Fox,Test purpose us money beat let.,high,yes
CLM104685,0.5155366075154135,0,audit,cleared,2025-03-12,Karla Clark,Have far sport.,medium,no
CLM104686,0.626880049861584,0,audit,cleared,2025-07-08,Troy Thompson,Author chance since back interesting.,high,no
CLM104687,0.7825594905203876,1,audit,cleared,2025-06-06,James May,Production marriage money join.,high,yes
CLM104688,0.9094252392616772,0,audit,pending,2025-01-04,Stephen Carroll,Notice enter community matter accept.,medium,yes
CLM104689,0.7252689916783307,0,audit,cleared,2025-01-01,Mr. George Fox,Pressure nor station will sign.,low,yes
CLM104690,0.7354286800698611,0,manual,confirmed,2025-04-30,Christine Page,Recently store fill watch.,low,no
CLM104691,0.6328611087271057,0,manual,cleared,2025-03-19,Joseph Everett,Natural important business seek range that know.,medium,no
CLM104692,0.4998567768921739,0,audit,confirmed,2025-05-07,Tara Dean,Campaign consider information population sport.,low,no
CLM104693,0.7946125090634419,0,audit,pending,2025-05-06,Kenneth Huffman,New board former life ground.,high,no
CLM104694,0.7770120212566736,0,audit,pending,2025-01-08,Eileen Page,Maybe law dream stand I.,medium,yes
CLM104695,0.5357721856061632,0,system,pending,2024-09-27,Joseph Gould,Shake people condition across happy effort.,low,yes
CLM104696,0.959254690822584,0,manual,cleared,2025-02-04,Heidi Robbins,Company not control agreement forward travel wife.,medium,no
CLM104697,0.22577954743898376,0,manual,cleared,2024-10-15,Lisa Carroll,He follow strong million able the expert.,medium,yes
CLM104698,0.5281620814285758,0,manual,pending,2024-08-30,Pamela Barnes,Amount address us because size.,medium,yes
CLM104699,0.15229667129792124,0,audit,cleared,2025-04-07,Lauren Gonzalez,Already under new service cover treatment investment maintain.,high,no
CLM104700,0.6441351691895617,0,manual,cleared,2025-06-20,Charles Osborn,Later sit worry hold ball development.,high,no
CLM104701,0.3043447480375604,0,system,confirmed,2025-06-25,Alicia Hamilton,Example something left enough mother bill question.,high,yes
CLM104702,0.9597543632945276,1,manual,pending,2025-05-18,Colleen Steele,Gun sit believe claim.,low,yes
CLM104703,0.12849573117244373,0,manual,confirmed,2025-02-07,Christopher Perkins,Dinner specific low.,high,no
CLM104704,0.10370914640744733,0,system,confirmed,2025-03-08,Amy Thomas,Few decade source serve central do whole million.,high,yes
CLM104705,0.47082411976616323,0,audit,confirmed,2025-04-18,Charles Davis,Understand account research quality picture owner read.,medium,yes
CLM104706,0.34837596497876744,0,manual,confirmed,2025-02-27,Sonia Mccormick,Word dog bad leader support specific.,high,no
CLM104707,0.6189843664883277,0,system,pending,2024-11-07,Tracy Thomas,Board be last per federal.,low,no
CLM104708,0.7324378534257705,0,manual,cleared,2024-08-15,Kara Vasquez,Wear country agree care.,medium,no
CLM104709,0.7964581714132686,0,audit,cleared,2025-07-03,Dr. Lisa Wright,Attention listen answer different when training another.,low,no
CLM104710,0.524860181323922,0,audit,cleared,2024-08-31,Lisa Flynn,Paper also knowledge maybe four data.,high,no
CLM104711,0.034686743662179054,0,audit,cleared,2025-05-06,Linda Thomas,Reduce himself sit.,high,yes
CLM104712,0.3401340596433443,0,system,pending,2025-07-08,Edward Jefferson,Father me guy rich area.,high,yes
CLM104713,0.8156555757562947,0,system,pending,2024-12-06,Jose Williams,Room for but.,low,no
CLM104714,0.9152936260270543,0,audit,cleared,2025-06-16,Wesley Alvarez,Window able away chance manage under.,medium,yes
CLM104715,0.11747722300433538,0,manual,confirmed,2024-09-18,Ashley Thomas,Instead commercial film whatever professor stock likely act.,low,no
CLM104716,0.16653119978305853,0,manual,pending,2024-11-12,Michael Ramos,Into part to should east house receive according.,low,no
CLM104717,0.987529093141542,0,manual,pending,2024-08-08,Kara Ayers,Back computer forget value cut.,medium,no
CLM104718,0.031635183298980296,0,manual,cleared,2025-06-13,John Roberts,Win since approach daughter when bad task.,high,no
CLM104719,0.49428205367682176,0,system,confirmed,2025-03-18,Ian Morse,Meeting yourself use quite first.,high,no
CLM104720,0.6388662581541319,0,system,confirmed,2024-09-02,James Hoffman,Run quite listen hundred address give.,high,no
CLM104721,0.8360750467402536,0,manual,confirmed,2024-11-06,Darius Horn,Near again movement police.,high,no
CLM104722,0.14243490594330988,0,manual,confirmed,2025-02-11,Dawn Andrews,Watch partner provide nor among.,high,no
CLM104723,0.403983642103234,0,audit,confirmed,2024-12-04,Bradley Howard,Democratic because sing might realize.,high,no
CLM104724,0.7115360761417503,0,audit,confirmed,2024-09-08,Matthew Peterson,In country daughter close play.,medium,no
CLM104725,0.5993634067917301,0,audit,pending,2024-07-18,Julie Villanueva,What camera father century allow cup.,medium,yes
CLM104726,0.4389071362141065,1,audit,confirmed,2024-12-22,Kevin Parker,Administration decision watch memory indeed.,low,no
CLM104727,0.4066648195737004,0,system,confirmed,2025-04-26,Jennifer Dickerson,Others media top without control become oil down.,medium,no
CLM104728,0.14080665379152146,0,audit,cleared,2024-10-27,Daniel Turner,That capital usually challenge south woman well.,high,yes
CLM104729,0.39968137878369536,0,manual,pending,2025-05-19,Sara Melton,Doctor election policy across.,low,yes
CLM104730,0.5124672705466476,0,manual,pending,2024-10-05,Todd Lopez,Beautiful modern discover some.,medium,yes
CLM104731,0.2112584404297888,0,system,cleared,2025-04-09,Jason Stewart,Provide finish doctor opportunity there need seem.,high,no
CLM104732,0.6789860962004777,0,system,confirmed,2024-11-24,Nicholas Morris,Edge along various step understand assume paper.,high,no
CLM104733,0.08567407534741123,0,system,pending,2025-03-13,William Garcia,Tough concern newspaper support.,high,no
CLM104734,0.7127231667398397,0,audit,cleared,2024-07-25,Cassandra Yates,Security six worry.,medium,no
CLM104735,0.38288583253143615,0,system,confirmed,2024-10-06,Arthur Montoya,Different work team resource it leg which.,low,yes
CLM104736,0.9670471672517639,0,audit,pending,2024-11-25,Brian Davies,Election morning purpose couple half trip we tonight.,high,no
CLM104737,0.6147424270458896,0,audit,confirmed,2025-04-20,Albert Bennett,Whether large impact.,low,no
CLM104738,0.44926792135576776,0,manual,cleared,2025-06-04,Tracy Davis,Head thing item best.,high,no
CLM104739,0.5471552147378271,0,system,cleared,2025-03-29,Lisa Hunt,Grow prepare turn run sing traditional.,medium,yes
CLM104740,0.35333037728076133,0,system,pending,2025-07-06,Daniel Davis,Card interest on exactly shake debate response direction.,low,no
CLM104741,0.8548391734301057,0,manual,pending,2024-11-23,Kristina Richard,Special kitchen trade.,low,no
CLM104742,0.5406903070316024,0,manual,pending,2024-12-05,Seth Nelson,Man into account prepare lawyer.,medium,no
CLM104743,0.006118792630726122,0,system,cleared,2025-03-24,Stephanie Hernandez,Spend participant that million contain sea north throw.,high,no
CLM104744,0.8973709877252333,0,audit,cleared,2024-11-12,Phillip Joseph,Own within bar professional.,medium,no
CLM104745,0.3886503193411216,0,system,confirmed,2024-08-15,Mark Collins,Wish health down situation around strong.,high,no
CLM104746,0.3714369599726788,0,audit,confirmed,2024-08-18,Richard Gillespie,Note activity daughter reduce local effect note.,high,no
CLM104747,0.5843611692547348,0,manual,pending,2025-07-07,Gail Gonzalez,Culture already along star computer.,medium,no
CLM104748,0.8047160088152686,0,audit,pending,2025-07-14,Kari Hernandez,Message when respond land.,low,no
CLM104749,0.7055081030826011,0,manual,pending,2025-06-20,Sherry Pierce,Statement air fund can must scene strong hot.,high,yes
CLM104750,0.8814409860756682,0,manual,cleared,2024-11-08,Cassidy Nelson,Season best fine attention single write plant.,high,no
CLM104751,0.10656048800856499,1,system,confirmed,2024-08-12,Michael Newton,It individual green democratic book key night carry.,high,yes
CLM104752,0.2587353579882109,0,manual,cleared,2025-03-27,Jonathan Werner,Step win positive describe.,medium,no
CLM104753,0.06307026319575904,0,manual,cleared,2025-04-19,Terry Wilson,Unit science enter music industry.,low,yes
CLM104754,0.8693366668210879,0,system,pending,2024-12-22,Eric Richardson,Employee environmental a style.,medium,no
CLM104755,0.4017657818139069,0,manual,confirmed,2025-04-27,Daniel Reilly,Attorney ago try figure whom recognize.,high,no
CLM104756,0.4012218885654466,0,audit,pending,2024-12-11,Victoria Pham,Growth significant soon couple.,low,no
CLM104757,0.6936546258507555,0,audit,confirmed,2024-07-24,Ethan Chavez,Structure along job happy.,high,no
CLM104758,0.9519767397588518,0,audit,confirmed,2024-10-07,Corey Ward,Far paper value spend quickly among.,high,yes
CLM104759,0.9994467729733364,0,system,pending,2025-04-26,Elizabeth Rogers,Day especially performance group still.,medium,yes
CLM104760,0.2879336723788566,0,audit,confirmed,2024-11-24,Evan Mendoza,Right arrive fact through Congress.,medium,yes
CLM104761,0.7363949497665281,0,manual,pending,2025-03-25,Ronald Roth,Throughout toward meeting wife.,low,no
CLM104762,0.3587386529586568,0,manual,cleared,2025-01-28,Mark Gomez,Drug watch history western cultural rule tough.,medium,yes
CLM104763,0.3700901101792273,0,manual,pending,2024-08-03,Jesus Dillon,Impact lose Congress effort.,high,yes
CLM104764,0.9304823532793851,0,audit,confirmed,2024-08-10,Michael Maynard,Today born marriage star fall seem.,high,no
CLM104765,0.1655373661665176,0,manual,confirmed,2025-07-03,Kathleen Williams,Data make Republican get.,medium,no
CLM104766,0.8155505998666068,0,audit,pending,2024-08-25,Rebecca Perkins,Least south any wind any discover strategy local.,high,yes
